Tmin,Tmax,TEff,root_depth,ET0,tree_ei,qty_H2O_Vap,qty_H2O_C1,qty_H2O_C1minusVap,qty_H2O_C2,qty_H2O_C,FractionC1,FractionC2,SizeC1,SizeC2,SizeC,SizeVap,SizeC1minusVap,ftsw,rain_remain,rain_effective,runoff,timestep
-Inf,-Inf,8.939075630252102,1000.0,1.0,0.8,10.0,33.39546217946189,23.395462179461884,99.69751270948532,123.09297488894721,0.9276517272072746,0.9586299298988974,36.0,104.0,130.0,10.0,26.0,0.9468690376072862,0.0,0.0,0.0,1078
-Inf,-Inf,8.783913043478261,1000.0,1.0,0.8,10.0,33.115597958567804,23.115597958567808,99.35424452556138,122.46984248412919,0.9198777210713279,0.9553292742842441,36.0,104.0,130.0,10.0,26.0,0.9420757114163784,0.0,0.0,0.0,1079
-Inf,-Inf,9.422631578947367,1000.0,1.0,0.8,10.0,32.835891074403136,22.83589107440314,99.0086625654491,121.84455363985224,0.9121080854000871,0.952006370821626,36.0,104.0,130.0,10.0,26.0,0.9372657972296325,0.0,0.0,0.0,1080
-Inf,-Inf,9.366,1000.0,1.0,0.8,10.0,32.55634557720215,22.556345577202155,98.66073310841618,121.21707868561833,0.9043429327000597,0.9486608952732325,36.0,104.0,130.0,10.0,26.0,0.9324390668124487,0.0,0.0,0.0,1081
-Inf,-Inf,8.888655462184875,1000.0,1.0,0.8,10.0,32.27696562595601,22.276965625956013,98.310421642841,120.58738726879702,0.8965823784987781,0.9452925157965482,36.0,104.0,130.0,10.0,26.0,0.927595286683054,0.0,0.0,0.0,1082
-Inf,-Inf,9.058256880733943,1000.0,1.0,0.8,10.0,31.99775549219204,21.99775549219204,97.9576928403118,119.95544833250383,0.8888265414497789,0.9419008926953057,36.0,104.0,130.0,10.0,26.0,0.9227342179423372,0.0,0.0,0.0,1083
-Inf,-Inf,8.878333333333334,1000.0,1.0,0.8,10.0,31.718719563918313,21.718719563918313,97.6025105286302,119.32123009254852,0.8810755434421753,0.9384856781599058,36.0,104.0,130.0,10.0,26.0,0.9178556160965271,0.0,0.0,0.0,1084
-Inf,-Inf,8.700819672131148,1000.0,1.0,0.8,10.0,31.439862349742377,21.439862349742377,97.2448376636624,118.68470001340478,0.8733295097150661,0.9350465159967538,36.0,104.0,130.0,10.0,26.0,0.9129592308723444,0.0,0.0,0.0,1085
-Inf,-Inf,8.742436974789916,1000.0,1.0,0.8,10.0,31.16118848317345,21.16118848317345,96.88463629997698,118.04582478315042,0.8655885689770403,0.9315830413459325,36.0,104.0,130.0,10.0,26.0,0.908044806024234,0.0,0.0,0.0,1086
-Inf,-Inf,9.166037735849057,1000.0,1.0,0.8,10.0,30.882702727118062,20.882702727118062,96.52186756020541,117.40457028732347,0.8578528535310572,0.9280948803865905,36.0,104.0,130.0,10.0,26.0,0.9031120791332574,0.0,0.0,0.0,1087
-Inf,-Inf,8.656716417910449,1000.0,1.0,0.8,10.0,30.60440997857969,20.60440997857969,96.1564916030566,116.76090158163629,0.8501224994049914,0.9245816500293903,36.0,104.0,130.0,10.0,26.0,0.8981607813972022,0.0,0.0,0.0,1088
-Inf,-Inf,9.320707070707071,1000.0,1.0,0.8,10.0,30.326315273573705,20.326315273573705,95.78846758991264,116.11478286348634,0.8423976464881585,0.9210429575953138,36.0,104.0,130.0,10.0,26.0,0.8931906374114333,0.0,0.0,0.0,1089
-Inf,-Inf,8.898695652173913,1000.0,1.0,0.8,10.0,30.048423792269606,20.048423792269606,95.41775364992858,115.46617744219819,0.8346784386741557,0.9174784004800826,36.0,104.0,130.0,10.0,26.0,0.888201364939986,0.0,0.0,0.0,1090
-Inf,-Inf,9.364583333333334,1000.0,1.0,0.8,10.0,29.770740864373376,19.770740864373376,95.04430684355323,114.81504770792661,0.8269650240103715,0.9138875658033965,36.0,104.0,130.0,10.0,26.0,0.8831926746763585,0.0,0.0,0.0,1091
-Inf,-Inf,8.40251798561151,1000.0,1.0,0.8,10.0,29.49327197476359,19.49327197476359,94.66808312438349,114.16135509914707,0.8192575548545442,0.9102700300421489,36.0,104.0,130.0,10.0,26.0,0.878164269993439,0.0,0.0,0.0,1092
-Inf,-Inf,8.250671140939597,1000.0,1.0,0.8,10.0,29.216022769395884,19.216022769395884,94.2890372992581,113.50506006865399,0.8115561880387746,0.9066253586467125,36.0,104.0,130.0,10.0,26.0,0.8731158466819537,0.0,0.0,0.0,1093
-Inf,-Inf,7.9347133757961785,1000.0,1.0,0.8,10.0,28.938999061491337,18.938999061491337,93.9071229864909,112.84612204798225,0.8038610850414261,0.9029531056393356,36.0,104.0,130.0,10.0,26.0,0.8680470926767865,0.0,0.0,0.0,1094
-Inf,-Inf,7.884730538922156,1000.0,1.0,0.8,10.0,28.662206838025444,18.662206838025444,93.52229257213665,112.18449941016209,0.7961724121673734,0.8992528131936216,36.0,104.0,130.0,10.0,26.0,0.8629576877704777,0.0,0.0,0.0,1095
-Inf,-Inf,7.811176470588235,1000.0,1.0,0.8,10.0,28.385652266535445,18.385652266535445,93.1344971641751,111.52014943071055,0.7884903407370957,0.8955240111939914,36.0,104.0,130.0,10.0,26.0,0.8578473033131581,0.0,0.0,0.0,1096
-Inf,-Inf,7.723410404624277,1000.0,1.0,0.8,10.0,28.109341702265088,18.109341702265088,92.74368654449155,110.85302824675664,0.7808150472851413,0.8917662167739573,36.0,104.0,130.0,10.0,26.0,0.852715601898128,0.0,0.0,0.0,1097
-Inf,-Inf,7.438043478260869,1000.0,1.0,0.8,10.0,27.83328169566724,17.83328169566724,92.3498091185228,110.18309081419004,0.7731467137685344,0.88797893383195,36.0,104.0,130.0,10.0,26.0,0.8475622370322311,0.0,0.0,0.0,1098
-Inf,-Inf,7.2723958333333325,1000.0,1.0,0.8,10.0,27.5574790002862,17.5574790002862,91.95281186242902,109.51029086271521,0.7654855277857278,0.8841616525233559,36.0,104.0,130.0,10.0,26.0,0.842386852790117,0.0,0.0,0.0,1099
-Inf,-Inf,7.1052763819095475,1000.0,1.0,0.8,10.0,27.281940581043187,17.281940581043187,91.55264026764135,108.83458084868454,0.7578316828067552,0.8803138487273207,36.0,104.0,130.0,10.0,26.0,0.8371890834514195,0.0,0.0,0.0,1100
-Inf,-Inf,7.71235294117647,1000.0,1.0,0.8,10.0,27.006673622950178,17.006673622950178,91.14923828262471,108.15591190557488,0.7501853784152828,0.8764349834867761,36.0,104.0,130.0,10.0,26.0,0.8319685531198068,0.0,0.0,0.0,1101
-Inf,-Inf,8.55072463768116,1000.0,1.0,0.8,10.0,26.731685540279123,16.731685540279123,90.74254825168322,107.47423379196235,0.742546820563309,0.872524502420031,36.0,104.0,130.0,10.0,26.0,0.8267248753227873,0.0,0.0,0.0,1102
-Inf,-Inf,9.121681415929203,1000.0,1.0,0.8,10.0,26.45698398621566,16.45698398621566,90.33251085062308,106.78949483683874,0.7349162218393239,0.868581835102145,36.0,104.0,130.0,10.0,26.0,0.8214576525910673,0.0,0.0,0.0,1103
-Inf,-Inf,8.917213114754098,1000.0,1.0,0.8,10.0,26.182576863028558,16.182576863028558,89.9190650190739,106.10164188210246,0.7272938017507933,0.8646063944141721,36.0,104.0,130.0,10.0,26.0,0.8161664760161728,0.0,0.0,0.0,1104
-Inf,-Inf,8.327333333333334,1000.0,1.0,0.8,10.0,25.908472332788573,15.908472332788573,89.50214788925416,105.41062022204274,0.7196797870219048,0.8605975758582131,36.0,104.0,130.0,10.0,26.0,0.8108509247849441,0.0,0.0,0.0,1105
-Inf,-Inf,8.329577464788732,1000.0,1.0,0.8,10.0,25.634678828673042,15.634678828673042,89.0816947109506,104.71637353962365,0.7120744119075845,0.8565547568360634,36.0,104.0,130.0,10.0,26.0,0.8055105656894127,0.0,0.0,0.0,1106
-Inf,-Inf,9.070869565217391,1000.0,1.0,0.8,10.0,25.36120506689531,15.361205066895309,88.65763877246289,104.0188438393582,0.7044779185248697,0.8524772958890663,36.0,104.0,130.0,10.0,26.0,0.8001449526104477,0.0,0.0,0.0,1107
-Inf,-Inf,8.678030303030301,1000.0,1.0,0.8,10.0,25.08806005930124,15.088060059301243,88.22991131724605,103.31797137654729,0.6968905572028122,0.8483645318965967,36.0,104.0,130.0,10.0,26.0,0.7947536259734407,0.0,0.0,0.0,1108
-Inf,-Inf,9.371,1000.0,1.0,0.8,10.0,24.815253126678513,14.815253126678511,87.79844145596138,102.6136945826399,0.6893125868521809,0.8442157832303979,36.0,104.0,130.0,10.0,26.0,0.789336112174153,0.0,0.0,0.0,1109
-Inf,-Inf,9.10818181818182,1000.0,1.0,0.8,10.0,24.542793912827918,14.542793912827916,87.36315607362381,101.90594998645173,0.6817442753563311,0.8400303468617675,36.0,104.0,130.0,10.0,26.0,0.7838919229727056,0.0,0.0,0.0,1110
-Inf,-Inf,8.799606299212599,1000.0,1.0,0.8,10.0,24.270692399450258,14.270692399450258,86.923979731508,101.19467213095825,0.6741858999847294,0.8358074974183461,36.0,104.0,130.0,10.0,26.0,0.778420554853525,0.0,0.0,0.0,1111
-Inf,-Inf,8.676865671641792,1000.0,1.0,0.8,10.0,23.99895892190657,13.998958921906569,86.48083456344777,100.47979348535434,0.666637747830738,0.8315464861869978,36.0,104.0,130.0,10.0,26.0,0.7729214883488795,0.0,0.0,0.0,1112
-Inf,-Inf,9.070175438596493,1000.0,1.0,0.8,10.0,23.72760418591448,13.72760418591448,86.03364016613321,99.7612443520477,0.6591001162754022,0.8272465400589731,36.0,104.0,130.0,10.0,26.0,0.7673941873234438,0.0,0.0,0.0,1113
-Inf,-Inf,9.162037037037036,1000.0,1.0,0.8,10.0,23.456639285248855,13.456639285248853,85.58231348297603,99.03895276822489,0.6515733134791348,0.8229068604132311,36.0,104.0,130.0,10.0,26.0,0.7618380982171146,0.0,0.0,0.0,1114
-Inf,-Inf,8.738333333333333,1000.0,1.0,0.8,10.0,23.186075720520698,13.186075720520698,85.12676868107734,98.31284440159803,0.6440576589033528,0.818526621933436,36.0,104.0,130.0,10.0,26.0,0.7562526492430618,0.0,0.0,0.0,1115
-Inf,-Inf,8.617424242424242,1000.0,1.0,0.8,10.0,22.915925419114892,12.915925419114894,84.66691702079143,97.58284243990633,0.6365534838643025,0.8141049713537638,36.0,104.0,130.0,10.0,26.0,0.750637249537741,0.0,0.0,0.0,1116
-Inf,-Inf,8.430000000000001,1000.0,1.0,0.8,10.0,22.646200756374398,12.646200756374398,84.20266671733509,96.84886747370949,0.629061132121511,0.8096410261282221,36.0,104.0,130.0,10.0,26.0,0.7449912882593037,0.0,0.0,0.0,1117
-Inf,-Inf,8.783913043478261,1000.0,1.0,0.8,10.0,22.376914578126545,12.376914578126543,83.73392279384228,96.11083737196883,0.6215809605035152,0.8051338730177142,36.0,104.0,130.0,10.0,26.0,0.7393141336305294,0.0,0.0,0.0,1118
-Inf,-Inf,9.18269230769231,1000.0,1.0,0.8,10.0,22.1080802246557,12.108080224655703,83.26058692521059,95.3686671498663,0.6141133395737695,0.8005825665885633,36.0,104.0,130.0,10.0,26.0,0.7336051319220485,0.0,0.0,0.0,1119
-Inf,-Inf,9.173364485981308,1000.0,1.0,0.8,10.0,21.839711556236352,11.839711556236354,82.7825572720257,94.62226882826205,0.6066586543398986,0.7959861276156317,36.0,104.0,130.0,10.0,26.0,0.7278636063712466,0.0,0.0,0.0,1120
-Inf,-Inf,8.56159420289855,1000.0,1.0,0.8,10.0,21.571822980351186,11.571822980351188,82.29972830378387,93.87155128413505,0.5992173050097551,0.7913435413825372,36.0,104.0,130.0,10.0,26.0,0.7220888560318081,0.0,0.0,0.0,1121
-Inf,-Inf,9.052678571428572,1000.0,1.0,0.8,10.0,21.304429480730846,11.304429480730848,81.81199061055925,93.1164200912901,0.591789707798079,0.786653755870762,36.0,104.0,130.0,10.0,26.0,0.7162801545483853,0.0,0.0,0.0,1122
-Inf,-Inf,8.515671641791043,1000.0,1.0,0.8,10.0,21.037546648365076,11.037546648365076,81.31923070218113,92.35677735054621,0.5843762957879188,0.7819156798286647,36.0,104.0,130.0,10.0,26.0,0.7104367488503555,0.0,0.0,0.0,1123
-Inf,-Inf,8.641803278688524,1000.0,1.0,0.8,10.0,20.77119071464971,10.771190714649709,80.82133079389584,91.59252150854554,0.5769775198513808,0.7771281807105369,36.0,104.0,130.0,10.0,26.0,0.7045578577580427,0.0,0.0,0.0,1124
-Inf,-Inf,8.536507936507938,1000.0,1.0,0.8,10.0,20.505378586850362,10.505378586850362,80.31816857738696,90.82354716423731,0.5695938496347323,0.7722900824748746,36.0,104.0,130.0,10.0,26.0,0.6986426704941332,0.0,0.0,0.0,1125
-Inf,-Inf,8.738333333333333,1000.0,1.0,0.8,10.0,31.933960039685243,21.933960039685243,79.91956275699222,101.85352279667747,0.8870544455468123,0.7684573342018483,36.0,104.0,130.0,10.0,26.0,0.783488636897519,0.0,11.737979000000001,1.4920209999999994,1126
-Inf,-Inf,9.119,1000.0,1.0,0.8,10.0,31.64923909698321,21.64923909698321,79.51758652164582,101.16682561862903,0.8791455304717558,0.7645921780927483,36.0,104.0,130.0,10.0,26.0,0.778206350912531,0.0,0.024720000000000075,0.64528,1127
-Inf,-Inf,9.135321100917432,1000.0,1.0,0.8,10.0,31.339828892588166,21.339828892588166,79.11197607761112,100.45180497019928,0.8705508025718935,0.7606920776693377,36.0,104.0,130.0,10.0,26.0,0.7727061920784559,0.0,0.0,0.0,1128
-Inf,-Inf,9.162844036697246,1000.0,1.0,0.8,10.0,31.03045330219635,21.03045330219635,78.70265776503074,99.73311106722709,0.8619570361721208,0.7567563246637571,36.0,104.0,130.0,10.0,26.0,0.7671777774402083,0.0,0.0,0.0,1129
-Inf,-Inf,9.149999999999999,1000.0,1.0,0.8,10.0,30.721116364284093,20.721116364284093,78.28955549208705,99.01067185637115,0.8533643434523359,0.752784187423914,36.0,104.0,130.0,10.0,26.0,0.7616205527413165,0.0,0.0,0.0,1130
-Inf,-Inf,8.423484848484849,1000.0,1.0,0.8,10.0,30.411822288445986,20.411822288445986,77.87259062217498,98.28441291062097,0.8447728413457218,0.7487749098286056,36.0,104.0,130.0,10.0,26.0,0.7560339454663152,0.0,0.0,0.0,1131
-Inf,-Inf,8.633185840707965,1000.0,1.0,0.8,10.0,30.102575464263854,20.102575464263854,77.4516818542817,97.55425731854555,0.8361826517851071,0.7447277101373241,36.0,104.0,130.0,10.0,26.0,0.750417363988812,0.0,0.0,0.0,1132
-Inf,-Inf,8.570799999999998,1000.0,1.0,0.8,10.0,29.79338047074758,19.79338047074758,77.02674509606724,96.82012556681482,0.8275939019652105,0.7406417797698773,36.0,104.0,130.0,10.0,26.0,0.7447701966678063,0.0,0.0,0.0,1133
-Inf,-Inf,9.245744680851063,1000.0,1.0,0.8,10.0,29.484242086392456,19.484242086392456,76.59769332909576,96.08193541548822,0.8190067246220126,0.7365162820105362,36.0,104.0,130.0,10.0,26.0,0.739091810888371,0.0,0.0,0.0,1134
-Inf,-Inf,9.594186046511627,1000.0,1.0,0.8,10.0,29.175165299902027,19.175165299902027,76.16443646561692,95.33960176551895,0.8104212583306118,0.7323503506309319,36.0,104.0,130.0,10.0,26.0,0.7333815520424535,0.0,0.0,0.43,1135
-Inf,-Inf,8.745762711864407,1000.0,1.0,0.8,10.0,32.38795261965904,22.38795261965904,75.757653819198,98.14560643885704,0.8996653505460844,0.72843897903075,36.0,104.0,130.0,10.0,26.0,0.7549662033758234,0.0,3.533,0.9670000000000001,1136
-Inf,-Inf,9.228571428571428,1000.0,1.0,0.8,10.0,32.06768446307822,22.067684463078226,75.34701505824943,97.41469952132765,0.8907690128632839,0.7244905294062445,36.0,104.0,130.0,10.0,26.0,0.7493438424717511,0.0,0.0,0.0,1137
-Inf,-Inf,9.08627450980392,1000.0,1.0,0.8,10.0,31.74736323222515,21.74736323222515,74.93243775774827,96.67980098997343,0.881871200895143,0.7205042092091181,36.0,104.0,130.0,10.0,26.0,0.7436907768459494,0.0,0.0,0.0,1138
-Inf,-Inf,8.664414414414413,1000.0,1.0,0.8,10.0,31.42699145339811,21.42699145339811,74.51383661720327,95.94082807060138,0.8729719848166142,0.7164791982423391,36.0,104.0,130.0,10.0,26.0,0.7380063697738568,0.0,0.0,0.0,1139
-Inf,-Inf,8.951923076923077,1000.0,1.0,0.8,10.0,31.106571784193047,21.106571784193047,74.09112331954435,95.1976951037374,0.8640714384498068,0.712414647303311,36.0,104.0,130.0,10.0,26.0,0.7322899623364415,0.0,0.0,0.0,1140
-Inf,-Inf,8.216165413533833,1000.0,1.0,0.8,10.0,30.78610702105657,20.78610702105657,73.66420638101727,94.45031340207383,0.8551696394737935,0.7083096767405507,36.0,104.0,130.0,10.0,26.0,0.7265408723236448,0.0,0.0,0.0,1141
-Inf,-Inf,8.532575757575756,1000.0,1.0,0.8,10.0,30.465600107367557,20.465600107367557,73.2329909913738,93.69859109874136,0.8462666696490988,0.7041633749170557,36.0,104.0,130.0,10.0,26.0,0.7207583930672412,0.0,0.0,0.0,1142
-Inf,-Inf,8.324436090225563,1000.0,1.0,0.8,10.0,30.145054142091965,20.145054142091965,72.79737884358131,92.94243298567328,0.8373626150581102,0.6999747965728973,36.0,104.0,130.0,10.0,26.0,0.7149417921974868,0.0,0.0,0.0,1143
-Inf,-Inf,8.075657894736842,1000.0,1.0,0.8,10.0,29.824472389059775,19.824472389059775,72.35726795220086,92.18174034126064,0.8284575663627716,0.6957429610788544,36.0,104.0,130.0,10.0,26.0,0.7090903103173894,0.0,0.0,0.0,1144
-Inf,-Inf,8.051863354037268,1000.0,1.0,0.8,10.0,29.50385828691801,19.50385828691801,71.91255245950047,91.41641074641848,0.8195516190810559,0.69146685057212,36.0,104.0,130.0,10.0,26.0,0.7032031595878344,0.0,0.0,0.0,1145
-Inf,-Inf,7.537027027027027,1000.0,1.0,0.8,10.0,29.183215459819266,19.183215459819266,71.46312242827814,90.6463378880974,0.8106448738838685,0.6871454079642129,36.0,104.0,130.0,10.0,26.0,0.6972795222161339,0.0,0.0,0.0,1146
-Inf,-Inf,8.220779220779221,1000.0,1.0,0.8,10.0,28.862547728911345,18.862547728911345,71.00886362026598,89.87141134917732,0.8017374369142041,0.6827775348102498,36.0,104.0,130.0,10.0,26.0,0.6913185488398256,0.0,0.0,0.0,1147
-Inf,-Inf,7.984415584415583,1000.0,1.0,0.8,10.0,28.541859124700583,18.541859124700583,70.54965725887267,89.09151638357325,0.7928294201305718,0.6783620890276219,36.0,104.0,130.0,10.0,26.0,0.6853193567967173,0.0,0.0,0.0,1148
-Inf,-Inf,8.238571428571431,1000.0,1.0,0.8,10.0,28.22115390036916,18.22115390036916,70.08537977489236,88.30653367526152,0.7839209416769211,0.6738978824508881,36.0,104.0,130.0,10.0,26.0,0.6792810282712425,0.0,0.0,0.0,1149
-Inf,-Inf,8.142142857142856,1000.0,1.0,0.8,10.0,27.900436546135452,17.900436546135452,69.61590253366441,87.51633907979986,0.7750121262815404,0.6693836782083117,36.0,104.0,130.0,10.0,26.0,0.6732026083061527,0.0,0.0,0.0,1150
-Inf,-Inf,8.143382352941174,1000.0,1.0,0.8,10.0,27.579711804756354,17.579711804756354,69.14109154200646,86.72080334676282,0.7661031056876765,0.6648181879039083,36.0,104.0,130.0,10.0,26.0,0.6670831026674063,0.0,0.0,0.0,1151
-Inf,-Inf,8.200000000000001,1000.0,1.0,0.8,10.0,27.258984688281572,17.258984688281572,68.66080713306127,85.91979182134284,0.7571940191189326,0.6602000685871275,36.0,104.0,130.0,10.0,26.0,0.6609214755487911,0.0,0.0,0.0,1152
-Inf,-Inf,8.595370370370372,1000.0,1.0,0.8,10.0,26.938260496182515,16.938260496182515,68.17490362699257,85.1131641231751,0.7482850137828476,0.6555279194903132,36.0,104.0,130.0,10.0,26.0,0.6547166471013469,0.0,0.0,0.0,1153
-Inf,-Inf,8.705371900826448,1000.0,1.0,0.8,10.0,30.109130337786656,20.109130337786656,67.72144279373921,87.83057313152587,0.8363647316051849,0.6511677191705694,36.0,104.0,130.0,10.0,26.0,0.6756197933194298,0.0,3.50552,0.9644799999999996,1154
-Inf,-Inf,8.40251798561151,1000.0,1.0,0.8,10.0,35.669117724262804,25.6691177242628,75.06169586562463,100.73081358988743,0.9908088256739668,0.721747075631006,36.0,104.0,130.0,10.0,26.0,0.7748524122299033,0.0,13.613849,1.5161510000000007,1155
-Inf,-Inf,8.706923076923076,1000.0,1.0,0.8,10.0,35.33807320864253,25.33807320864253,74.67548603759528,100.0135592462378,0.9816131446845147,0.7180335195922622,36.0,104.0,130.0,10.0,26.0,0.7693350711249062,0.0,0.0,0.0,1156
-Inf,-Inf,8.312280701754386,1000.0,1.0,0.8,10.0,35.00686643825094,25.006866438250942,74.285721505163,99.29258794341393,0.9724129566180816,0.7142857837034904,36.0,104.0,130.0,10.0,26.0,0.763789138026261,0.0,0.0,0.0,1157
-Inf,-Inf,8.433593750000002,1000.0,1.0,0.8,10.0,35.67944686804677,25.67944686804677,79.32029582270513,104.9997426907519,0.9910957463346324,0.7626951521413955,36.0,104.0,130.0,10.0,26.0,0.8076903283903992,0.0,6.400080000000001,1.229919999999999,1158
-Inf,-Inf,8.737903225806454,1000.0,1.0,0.8,10.0,35.680011220239386,25.680011220239386,79.56868135076111,105.2486925710005,0.9911114227844274,0.7650834745265491,36.0,104.0,130.0,10.0,26.0,0.8096053274692346,0.0,0.94072,0.7292799999999999,1159
-Inf,-Inf,8.504098360655735,1000.0,1.0,0.8,10.0,35.359944774293744,25.359944774293744,79.19373925612112,104.55368403041487,0.9822206881748262,0.7614782620780877,36.0,104.0,130.0,10.0,26.0,0.8042591079262682,0.0,0.0,0.0,1160
-Inf,-Inf,8.527037037037038,1000.0,1.0,0.8,10.0,35.720370559424126,25.720370559424122,103.67901310775615,129.39938366718027,0.992232515539559,0.9969135875745784,36.0,104.0,130.0,10.0,26.0,0.9953798743629252,9.167404030414872,34.61372,1.7862799999999979,1161
-Inf,-Inf,8.705371900826448,1000.0,1.0,0.8,10.0,35.720370559424126,25.720370559424122,103.67901310775615,129.39938366718027,0.992232515539559,0.9969135875745784,36.0,104.0,130.0,10.0,26.0,0.9953798743629252,4.30638366718027,4.907,1.093,1162
-Inf,-Inf,8.664414414414413,1000.0,1.0,0.8,10.0,35.44087013706259,25.440870137062593,103.35603482995644,128.79690496701903,0.9844686149184052,0.9938080272111196,36.0,104.0,130.0,10.0,26.0,0.9907454228232233,0.0,0.0,0.0,1163
-Inf,-Inf,9.239523809523808,1000.0,1.0,0.8,10.0,35.720370559424126,25.720370559424122,103.67901310775615,129.39938366718027,0.992232515539559,0.9969135875745784,36.0,104.0,130.0,10.0,26.0,0.9953798743629252,1.9909849670190312,3.19408,0.9359199999999999,1164
-Inf,-Inf,9.062612612612615,1000.0,1.0,0.8,10.0,35.44087013706259,25.440870137062593,103.35603482995644,128.79690496701903,0.9844686149184052,0.9938080272111196,36.0,104.0,130.0,10.0,26.0,0.9907454228232233,0.0,0.0,0.0,1165
-Inf,-Inf,9.3510101010101,1000.0,1.0,0.8,10.0,35.16150191831972,25.161501918319722,103.0310387289411,128.1925406472608,0.9767083866199923,0.9906830647013567,36.0,104.0,130.0,10.0,26.0,0.9860964665173909,0.0,0.0,0.0,1166
-Inf,-Inf,9.362244897959183,1000.0,1.0,0.8,10.0,34.88226916699195,24.882269166991943,102.7039978041856,127.58626697117755,0.9689519213053318,0.9875384404248616,36.0,104.0,130.0,10.0,26.0,0.9814328228552119,0.0,0.0,0.0,1167
-Inf,-Inf,8.95252100840336,1000.0,1.0,0.8,10.0,35.720370559424126,25.720370559424122,103.67901310775615,129.39938366718027,0.992232515539559,0.9969135875745784,36.0,104.0,130.0,10.0,26.0,0.9953798743629252,3.473386971177547,5.887120000000001,1.182879999999999,1168
-Inf,-Inf,9.12452830188679,1000.0,1.0,0.8,10.0,35.720370559424126,25.720370559424122,103.67901310775615,129.39938366718027,0.992232515539559,0.9969135875745784,36.0,104.0,130.0,10.0,26.0,0.9953798743629252,6.138383667180278,6.739000000000001,1.2609999999999992,1169
-Inf,-Inf,8.86111111111111,1000.0,1.0,0.8,10.0,35.44087013706259,25.440870137062593,103.35603482995644,128.79690496701903,0.9844686149184052,0.9938080272111196,36.0,104.0,130.0,10.0,26.0,0.9907454228232233,0.0,0.0,0.0,1170
-Inf,-Inf,8.39242424242424,1000.0,1.0,0.8,10.0,35.16150191831972,25.161501918319722,103.0310387289411,128.1925406472608,0.9767083866199923,0.9906830647013567,36.0,104.0,130.0,10.0,26.0,0.9860964665173909,0.0,0.0,0.0,1171
-Inf,-Inf,8.50206611570248,1000.0,1.0,0.8,10.0,34.88226916699195,24.882269166991943,102.7039978041856,127.58626697117755,0.9689519213053318,0.9875384404248616,36.0,104.0,130.0,10.0,26.0,0.9814328228552119,0.0,0.0,0.0,1172
-Inf,-Inf,8.77542372881356,1000.0,1.0,0.8,10.0,34.603175227745695,24.60317522774569,102.37488447559689,126.97805970334258,0.9611993118818248,0.9843738891884316,36.0,104.0,130.0,10.0,26.0,0.9767543054103276,0.0,0.0,0.0,1173
-Inf,-Inf,8.921296296296296,1000.0,1.0,0.8,10.0,34.3242235286936,24.3242235286936,102.04367056617005,126.36789409486366,0.9534506535748223,0.9811891400593274,36.0,104.0,130.0,10.0,26.0,0.9720607238066435,0.0,0.0,0.0,1174
-Inf,-Inf,8.909292035398229,1000.0,1.0,0.8,10.0,34.045417584073704,24.045417584073704,101.71032728397554,125.75574486804925,0.9457060440020473,0.9779839161920726,36.0,104.0,130.0,10.0,26.0,0.9673518836003788,0.0,0.0,0.0,1175
-Inf,-Inf,9.263592233009708,1000.0,1.0,0.8,10.0,33.766760997036684,23.766760997036688,101.37482520344503,125.14158620048171,0.937965583251019,0.9747579346485099,36.0,104.0,130.0,10.0,26.0,0.9626275861575516,0.0,0.0,0.0,1176
-Inf,-Inf,9.938461538461539,1000.0,1.0,0.8,10.0,33.48825746254647,23.48825746254647,101.0371342459223,124.52539170846877,0.9302293739596242,0.9715109062107914,36.0,104.0,130.0,10.0,26.0,0.9578876285266829,0.0,0.0,0.0,1177
-Inf,-Inf,9.030172413793103,1000.0,1.0,0.8,10.0,33.209910770399716,23.209910770399716,100.69722365944384,123.90713442984355,0.9224975213999921,0.9682425351869599,36.0,104.0,130.0,10.0,26.0,0.9531318033064888,0.0,0.0,0.0,1178
-Inf,-Inf,9.206000000000001,1000.0,1.0,0.8,10.0,32.93172480837018,22.931724808370177,100.3550619977113,123.28678680608148,0.9147701335658383,0.9649525192087626,36.0,104.0,130.0,10.0,26.0,0.948359898508319,0.0,0.0,0.0,1179
-Inf,-Inf,8.467187500000001,1000.0,1.0,0.8,10.0,32.6537035654842,22.6537035654842,100.01061709821658,122.66432066370078,0.90704732126345,0.9616405490213134,36.0,104.0,130.0,10.0,26.0,0.9435716974130829,0.0,0.0,0.0,1180
-Inf,-Inf,8.675619834710742,1000.0,1.0,0.8,10.0,32.37585113543398,22.375851135433983,99.663856059477,122.03970719491099,0.8993291982064995,0.9583063082642019,36.0,104.0,130.0,10.0,26.0,0.9387669784223922,0.0,0.0,0.0,1181
-Inf,-Inf,9.07783505154639,1000.0,1.0,0.8,10.0,32.09817172013567,22.098171720135664,99.3147452173364,121.41291693747206,0.8916158811148797,0.9549494732436192,36.0,104.0,130.0,10.0,26.0,0.9339455149036312,0.0,0.0,0.0,1182
-Inf,-Inf,8.809405940594058,1000.0,1.0,0.8,10.0,31.820669633439703,21.820669633439703,98.96325012028481,120.78391975372452,0.8839074898177696,0.9515697126950463,36.0,104.0,130.0,10.0,26.0,0.9291070750286501,0.0,0.0,0.0,1183
-Inf,-Inf,8.246124031007753,1000.0,1.0,0.8,10.0,31.54334930500151,21.54334930500151,98.6093355037469,120.15268480874842,0.876204147361153,0.948166687536028,36.0,104.0,130.0,10.0,26.0,0.924251421605757,0.0,0.0,0.0,1184
